RECID,DIV,PRDCD,CAT_COD,MIN,MAX,CTGR,SALDO_AWAL,RP_SLD_AWL,TRFIN,RP_TRFIN,RP_PPNIN,TRFOUT,RP_TRFOUT,RP_PPNOUT,SALES,RP_SALES,T_SALES,RETUR,RP_RETUR,T_RETUR,TPPN,HILANG,RP_HILANG,ADJ,RP_ADJ,RCOST,POTONGAN,SESUAI,SALDO_AKH,RP_SLD_AKH,PTAG,KONS,SUPCO,BKP,SUB_BKP,NRB_RSK,STO,HR_JUAL,NKL_MIN,RP_NKLM,BBS_PPN,PPN_PEM,TIPE_GDG,KD_GDG,RP_ADJ_K,RP_ADJ_L,QTY_BA,RP_BA_JUAL,QTY_BS,RP_BS_JUAL,RP_BA_HPP,RP_BS_HPP,PPN_JP,DISC_05
,06,10000177,010601,6,18,XX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00,0,0,0,0,,,,0,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,06,10000178,010601,6,8,XX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31805.66,0,0,0,0,,,,0,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,06,10000181,010601,4,6,XX,7,556148.95000,0,0,0,0,0,0,7,556148.96000,634500.00,0,0,0,57681.82000,0,0,0,0,79449.85,0,0.010000,0,0,,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,08,10000184,010801,40,45,XX,24,51744.96000,200,437496,43749.6100000,0,0,0,65,141714.72000,175500.00,0,0,0,15954.55000,0,0,0,0,2185.70,0,0.060000,159.00,347526.30000,,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,08,10000185,010801,40,58,XX,76,173074.80000,120,283260,28325.8600000,0,0,0,152,352026.03000,410400.00,0,0,0,37309.09000,0,0,0,0,2358.98,0,-513.650000,44.00,103795.12000,E,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,25,10000189,032505,3,10,XX,0,0,39,242297,24229.6400000,0,0,0,39,242296.35000,386100.00,0,0,0,35100.00000,0,0,0,0,6212.73,0,-0.650000,0,0,L,,,Y,Y,0,6,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,15,10000197,021506,20,40,XX,10,13083.80000,0,0,0,0,0,0,10,13083.78000,20000.00,0,0,0,1818.18000,0,0,0,0,1308.38,0,-0.020000,0,0,D,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,11,10000206,011104,6,9,XX,15,103965.45000,12,85446,8544.5200000,0,0,0,18,125512.79000,196200.00,0,0,0,17836.36000,0,0,0,0,7099.75,0,-0.910000,9.00,63897.75000,L,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,06,10000210,010604,4,6,XX,27,318264.12000,0,0,0,0,0,0,6,70725.35000,102000.00,0,0,0,9272.73000,0,0,0,0,11787.56,0,-0.010000,21.00,247538.76000,L,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,07,10000212,010706,4,9,XX,12,66799.68000,8,47784,4778.3600000,0,0,0,11,61955.34000,82400.00,0,0,0,7490.91000,0,0,0,0,5847.55,0,-0.390000,9.00,52627.95000,,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
